date,cash,regime,note,BTCUSDT_qty,BTCUSDT_equity,ETHUSDT_qty,ETHUSDT_equity,XRPUSDT_qty,XRPUSDT_equity,SOLUSDT_qty,SOLUSDT_equity,ADAUSDT_qty,ADAUSDT_equity,DOGEUSDT_qty,DOGEUSDT_equity,HBARUSDT_qty,HBARUSDT_equity,TRXUSDT_qty,TRXUSDT_equity,LINKUSDT_qty,LINKUSDT_equity,XLMUSDT_qty,XLMUSDT_equity,VIRTUALUSDT_qty,VIRTUALUSDT_equity,SUIUSDT_qty,SUIUSDT_equity,HUMAUSDT_qty,HUMAUSDT_equity,PEPEUSDT_qty,PEPEUSDT_equity,portfolio_equity,btc_drawdown,buy_frozen,holdings_str
4/27/2025,0,,,0.034167874,3203.214303,0,0,0,0,8.254524221,1221.504494,0,0,4815.741913,863.6069972,0,0,0,0,127.9237626,1862.569983,3966.911117,1126.999448,0,0,2147.073749,7639.503107,0,0,316958932.4,2776.560248,18693.95858,0.00011285,FALSE,"BTCUSDT, SOLUSDT, DOGEUSDT, LINKUSDT, XLMUSDT, SUIUSDT, PEPEUSDT"
4/28/2025,0,,,0.027449802,2608.038107,0,0,0,0,8.254524221,1220.348861,0,0,4815.741913,862.3549043,0,0,0,0,127.9237626,1922.694152,3966.911117,1120.652391,0,0,2452.866164,8650.032526,0,0,264152150.9,2366.803272,18750.92421,0.009397637,FALSE,"BTCUSDT, SOLUSDT, DOGEUSDT, LINKUSDT, XLMUSDT, SUIUSDT, PEPEUSDT"
4/29/2025,0,,,0.017863612,1683.767232,0,0,0,0,0,0,0,0,808.2196897,141.163651,0,0,0,0,127.9237626,1867.686934,3966.911117,1101.611217,0,0,3689.215814,13029.94133,0,0,93538852.37,829.6896205,18653.85999,0,FALSE,"BTCUSDT, DOGEUSDT, LINKUSDT, XLMUSDT, SUIUSDT, PEPEUSDT"
4/30/2025,0,,,0.014065133,1324.541752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3966.911117,1075.032913,0,0,4453.761349,15611.76966,0,0,54729285.78,486.5433506,18497.88767,0.007939697,FALSE,"BTCUSDT, XLMUSDT, SUIUSDT, PEPEUSDT"
5/1/2025,0,,,0.014065133,1357.143466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4453.761349,15812.63429,0,0,175172513.9,1529.256046,18699.03381,0.008832434,FALSE,"BTCUSDT, SUIUSDT, PEPEUSDT"
5/2/2025,0,,,0.069531218,6736.680833,5.421745292,9987.939176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552.8390576,1893.971327,0,0,0,0,18618.59134,0,FALSE,"BTCUSDT, ETHUSDT, SUIUSDT"
5/3/2025,0,,,0.119286279,11434.35566,3.822581129,7008.778951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18443.13461,0,FALSE,"BTCUSDT, ETHUSDT"
5/4/2025,0,,,0.119286279,11246.02648,3.822581129,6914.514101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18160.54059,0.010638357,FALSE,"BTCUSDT, ETHUSDT"
5/5/2025,0,,,0,0,10.01494594,18229.10445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18229.10445,0.026933605,FALSE,ETHUSDT
5/6/2025,0,,,0,0,3.833061705,6964.673118,0,0,0,0,0,0,0,0,0,0,45136.01983,11098.94728,0,0,0,0,0,0,0,0,0,0,0,0,18063.62039,0.022226479,FALSE,"ETHUSDT, TRXUSDT"
5/7/2025,0,,,0.114160592,11077.05936,3.833061705,6942.096385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18019.15575,0.000548267,FALSE,"BTCUSDT, ETHUSDT"
5/8/2025,0,,,0.071486422,7381.802351,0,0,0,0,0,0,0,0,0,0,0,0,44384.95684,11411.3724,0,0,0,0,0,0,0,0,0,0,0,0,18793.17475,0,FALSE,"BTCUSDT, TRXUSDT"
5/9/2025,0,,,0.029385735,3025.907565,2.304731587,5404.68776,0,0,1.637787943,282.9770007,0,0,0,0,0,0,8572.338961,2230.522598,0,0,0,0,0,0,826.245183,3263.998971,0,0,432664745.8,5352.062905,19560.1568,0,FALSE,"BTCUSDT, ETHUSDT, SOLUSDT, TRXUSDT, SUIUSDT, PEPEUSDT"
5/10/2025,0,,,0.023604805,2474.008549,2.080933912,5375.530909,0,0,1.637787943,291.3460971,0,0,9650.508131,2418.706853,0,0,8572.338961,2281.956632,0,0,0,0,0,0,606.2411607,2498.56232,0,0,432664745.8,5927.507017,21267.61838,0.002804624,FALSE,"BTCUSDT, ETHUSDT, SOLUSDT, DOGEUSDT, TRXUSDT, SUIUSDT, PEPEUSDT"
5/11/2025,0,,,0.022679946,2361.390579,1.827023529,4594.178556,0,0,1.637787943,283.6484938,2221.267764,1788.78693,9650.508131,2237.08429,0,0,7681.046797,2036.245506,0,0,0,0,0,0,529.4923264,2127.235421,0,0,391185500.3,5324.034659,20752.60444,0,FALSE,"BTCUSDT, ETHUSDT, SOLUSDT, ADAUSDT, DOGEUSDT, TRXUSDT, SUIUSDT, PEPEUSDT"
5/12/2025,0,,,0.022679946,2331.301548,1.827023529,4559.282407,0,0,1.637787943,285.3354154,2221.267764,1814.775763,9650.508131,2229.363883,0,0,7621.547757,2070.774526,27.97643478,468.3255182,0,0,0,0,413.8627705,1640.220932,0,0,391185500.3,5327.946514,20727.32651,0.006597969,FALSE,"BTCUSDT, ETHUSDT, SOLUSDT, ADAUSDT, DOGEUSDT, TRXUSDT, LINKUSDT, SUIUSDT, PEPEUSDT"
5/13/2025,0,,,0.014389874,1498.039447,1.821237464,4880.388243,0,0,1.637787943,300.9435345,2221.267764,1843.430117,9650.508131,2323.649348,0,0,7621.547757,2064.677287,27.97643478,486.5102008,2760.236777,866.714348,0,0,413.8627705,1681.607209,0,0,391185500.3,5648.718625,21594.67836,0.019255978,FALSE,"BTCUSDT, ETHUSDT, SOLUSDT, ADAUSDT, DOGEUSDT, TRXUSDT, LINKUSDT, XLMUSDT, SUIUSDT, PEPEUSDT"
5/14/2025,0,,,0.014389874,1489.464521,1.821237464,4752.956258,0,0,1.637787943,289.2988622,2221.267764,1773.904436,9650.508131,2246.445283,0,0,7621.547757,2092.877014,27.97643478,475.8791556,2760.236777,838.2839092,0,0,413.8627705,1620.355519,0,0,391185500.3,5437.478455,21016.94341,0.006734216,FALSE,"BTCUSDT, ETHUSDT, SOLUSDT, ADAUSDT, DOGEUSDT, TRXUSDT, LINKUSDT, XLMUSDT, SUIUSDT, PEPEUSDT"
5/15/2025,0,,,0.0015222,157.9491505,1.821237464,4641.769711,1262.446816,3011.693124,1.637787943,277.0482084,1870.322097,1425.933566,9650.508131,2117.224979,0,0,7621.547757,2082.969002,27.97643478,448.7420139,2760.236777,809.0253994,0,0,0,0,0,0,391185500.3,5093.235214,20065.59037,0.012419768,FALSE,"BTCUSDT, ETHUSDT, XRPUSDT, SOLUSDT, ADAUSDT, DOGEUSDT, TRXUSDT, LINKUSDT, XLMUSDT, PEPEUSDT"
5/16/2025,0,,,0.0015222,157.4927797,1.821237464,4620.697993,906.2593705,2156.71605,0,0,0,0,9650.508131,2133.823853,0,0,25324.58347,6880.689327,12.37452832,195.0225664,0,0,0,0,0,0,0,0,295513171.9,3720.510834,19864.9534,0.009978291,FALSE,"BTCUSDT, ETHUSDT, XRPUSDT, DOGEUSDT, TRXUSDT, LINKUSDT, PEPEUSDT"
5/17/2025,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72922.73513,19659.96939,0,0,0,0,0,0,0,0,0,0,0,0,19659.96939,0.012838813,FALSE,TRXUSDT
5/18/2025,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72922.73513,19536.00074,0,0,0,0,0,0,0,0,0,0,0,0,19536.00074,0.016056555,FALSE,TRXUSDT
5/19/2025,0,,,0.182782665,19297.04954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19297.04954,0,FALSE,BTCUSDT
5/20/2025,0,,,0.182782665,19530.32592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19530.32592,0.008271346,FALSE,BTCUSDT
5/21/2025,0,,,0.182782665,20041.02068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20041.02068,0,FALSE,BTCUSDT
5/22/2025,4878.404948,,,0.138200409,15436.46191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20314.86686,0,FALSE,BTCUSDT
5/23/2025,0,,,0.059550018,6390.806718,0,0,0,0,17.58533147,3060.02353,0,0,16472.90194,3709.862247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413766610.5,5714.116892,18874.80939,0,FALSE,"BTCUSDT, SOLUSDT, DOGEUSDT, PEPEUSDT"
5/24/2025,0,,,0.059550018,6417.223702,0,0,0,0,17.58533147,3092.732246,0,0,16472.90194,3708.379686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413766610.5,5701.703893,18920.03953,0.039194795,FALSE,"BTCUSDT, SOLUSDT, DOGEUSDT, PEPEUSDT"
5/25/2025,0,,,0.059550018,6491.201499,0,0,0,0,17.58533147,3090.446153,0,0,0,0,0,0,34674.46926,9441.857979,0,0,0,0,0,0,0,0,0,0,0,0,19023.50563,0.035223218,FALSE,"BTCUSDT, SOLUSDT, TRXUSDT"
5/26/2025,0,,,0.066702073,7299.52731,0,0,0,0,17.58533147,3075.850328,0,0,0,0,0,0,31799.95827,8710.008569,0,0,0,0,0,0,0,0,0,0,0,0,19085.38621,0.024101265,FALSE,"BTCUSDT, SOLUSDT, TRXUSDT"
5/27/2025,0,,,0.069820711,7606.140535,0,0,0,0,17.58533147,3107.503925,0,0,0,0,0,0,30548.93302,8489.548486,0,0,0,0,0,0,0,0,0,0,0,0,19203.19295,0.020246166,FALSE,"BTCUSDT, SOLUSDT, TRXUSDT"
5/28/2025,0,,,0,0,0,0,0,0,17.58533147,3028.369933,0,0,0,0,0,0,57809.70724,15828.29784,0,0,0,0,0,0,0,0,0,0,0,0,18856.66778,0.024692333,FALSE,"SOLUSDT, TRXUSDT"
5/29/2025,0,,,0,0,7.003793612,18429.71247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18429.71247,0.035045325,FALSE,ETHUSDT
5/30/2025,5780.359602,,,0,0,4.802699253,12157.26473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17937.62433,0.054670252,TRUE,ETHUSDT
5/31/2025,5780.359602,,,0,0,4.802699253,12141.51187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17921.87148,0.06903305,TRUE,ETHUSDT
6/1/2025,15612.909,,,0,0,0.905543318,2299.364648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17912.27365,0.063604038,TRUE,ETHUSDT
6/2/2025,15612.909,,,0,0,0.905543318,2361.122702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17974.0317,0.05419414,TRUE,ETHUSDT
6/3/2025,15668.1649,,,0,0,0.884309,2293.331587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17961.49648,0.052268739,TRUE,ETHUSDT
6/4/2025,15668.1649,,,0,0,0.884309,2305.994892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17974.15979,0.056575957,TRUE,ETHUSDT
6/5/2025,15668.1649,,,0,0,0.884309,2134.730768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17802.89566,0.062664167,TRUE,ETHUSDT
6/6/2025,17798.62834,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17798.62834,0.091207481,TRUE,None
6/7/2025,17798.62834,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17798.62834,0.066320693,TRUE,None
6/8/2025,17798.62834,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17798.62834,0.05500688,TRUE,None
6/9/2025,17798.62834,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17798.62834,0.053378803,TRUE,None
6/10/2025,1601.145654,,,0.051269685,5653.733206,0.677080966,1906.930833,0,0,0,0,0,0,0,0,0,0,30304.19791,8870.038729,0,0,0,0,0,0,0,0,0,0,0,0,18031.84842,0.012831143,FALSE,"BTCUSDT, ETHUSDT, TRXUSDT"
6/11/2025,7912.539473,,,0.029744633,3231.609188,0.772942355,2142.294761,0,0,0,0,0,0,0,0,0,0,15881.78598,4438.959182,0,0,0,0,0,0,0,0,0,0,0,0,17725.4026,0.012729349,FALSE,"BTCUSDT, ETHUSDT, TRXUSDT"
6/12/2025,11364.964,,,0.030274474,3199.156075,1.104209416,2918.039012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17482.15909,0.027315967,FALSE,"BTCUSDT, ETHUSDT"
6/13/2025,11364.964,,,0.030274474,3211.110254,1.104209416,2847.965882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17424.04014,0.053936297,TRUE,"BTCUSDT, ETHUSDT"
6/14/2025,11364.964,,,0.030274474,3191.372811,1.104209416,2794.48902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17350.82583,0.050401173,TRUE,"BTCUSDT, ETHUSDT"
6/15/2025,14549.95726,,,0,0,1.104209416,2813.094949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17363.05221,0.056237987,TRUE,ETHUSDT
6/16/2025,15135.03499,,,0,0,0.874091916,2223.838429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17358.87342,0.054632113,TRUE,ETHUSDT
6/17/2025,15135.03499,,,0,0,0.874091916,2193.927004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17328.96199,0.043884032,FALSE,ETHUSDT
6/18/2025,15135.03499,,,0,0,0.874091916,2207.082087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17342.11708,0.063968509,TRUE,ETHUSDT
6/19/2025,17337.70512,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17337.70512,0.060963841,TRUE,None
